Packet #,Jitter(ms),,,,,
5301,7.977524464,322.1784141,694.272,,OK,
5303,7.728227595,318.1896396,694.272,,OK,
5305,7.473182891,321.8371519,694.272,,OK,
5307,7.037708925,322.3427513,694.272,,OK,
5309,8.335342916,294.5428986,661.728,,OK,
5311,9.124402567,315.5031959,672.576,,OK,
5313,8.96834374,322.1306572,672.576,,OK,
5315,8.520150291,320.3334087,661.728,,OK,
5317,8.057127044,321.445187,650.88,,OK,
5319,7.577219437,321.8237923,661.728,,OK,
5321,7.159046639,320.9373377,672.576,,OK,
5323,6.803090071,319.4735961,650.88,,OK,
5325,6.49713265,321.3813674,629.184,,OK,
5327,6.132168505,322.0390738,629.184,,OK,
5329,5.775004362,321.6215316,640.032,,OK,
5331,5.425948645,321.8116444,640.032,,OK,
5333,5.091223806,321.7412932,640.032,,OK,
5335,4.782443867,321.892038,650.88,,OK,
5339,4.836274014,316.2483118,650.88,,OK,
5341,4.906725006,322.2118017,661.728,,OK,
5343,4.654382895,321.3425504,661.728,,OK,
5345,4.42051229,320.4300972,661.728,,OK,
5347,4.176808015,320.9513411,672.576,,OK,
5349,3.999022591,319.6190999,672.576,,OK,
5351,3.809942852,320.5928467,683.424,,OK,
5353,3.591874167,320.9136906,683.424,,OK,
5355,3.376796983,320.7630513,683.424,,OK,
5357,3.166310845,320.7720701,672.576,,OK,
5359,2.996480605,321.2210971,672.576,,OK,
5361,2.833368067,320.8344171,683.424,,OK,
5363,2.715591195,321.7833552,683.424,,OK,
5365,2.57820362,321.2659652,683.424,,OK,
5367,2.450058644,320.7380812,683.424,,OK,
5369,2.377838416,322.0326162,683.424,,OK,
5371,2.260829883,321.5269143,694.272,,OK,
5373,2.123027516,321.5829063,694.272,,OK,
5375,2.062601483,320.4266953,694.272,,OK,
5377,2.020897891,321.8220393,694.272,,OK,
5379,2.13425121,317.9874883,694.272,,OK,
5381,2.145037766,320.2943244,694.272,,OK,
5383,2.127771968,322.1631094,705.12,,OK,
5385,2.003357033,322.3002424,705.12,,OK,
5387,2.048826593,319.5693724,705.12,,OK,
5389,2.041770876,321.5053076,705.12,,OK,
5391,1.965540508,320.6832226,715.968,,OK,
5393,1.859178227,320.9469666,715.968,,OK,
5395,1.787114713,321.6531286,715.968,,OK,
5397,1.753104314,320.4101802,726.816,,OK,
5399,1.751939009,318.6757208,726.816,,OK,
5401,1.754234426,320.4643864,726.816,,OK,
5403,1.711408621,321.533408,726.816,,OK,
5405,1.616500312,321.7262837,726.816,,OK,
5407,4.080462875,280.6863823,726.816,,OK,
5409,4.73214098,295.1936949,737.664,,OK,
5411,5.266019398,308.4678906,748.512,,OK,
5413,5.75075054,321.4896082,759.36,,OK,
5415,5.649903472,317.3524108,759.36,,OK,
5417,5.575371984,321.8098104,759.36,,OK,
5419,5.240691395,322.030293,770.208,,OK,
5421,5.055291731,319.7559962,759.36,,OK,
5423,4.821153928,321.0650831,770.208,,OK,
5425,4.576038301,321.964387,781.056,,OK,
5427,4.31431672,321.575894,791.904,,OK,
5429,4.067053307,321.2177919,802.752,,OK,
5431,3.849234419,320.6358408,813.6,,OK,
5433,3.633897518,321.0396848,781.056,,OK,
5435,3.454688479,321.8062377,759.36,,OK,
5437,3.266509643,321.3624106,759.36,,OK,
5439,3.087358416,321.7625006,770.208,,OK,
5441,2.967450022,320.5936764,770.208,,OK,
5443,2.861398826,321.8643073,770.208,,OK,
5445,2.780261844,320.3011002,781.056,,OK,
5447,2.730603978,322.2868362,781.056,,OK,
5449,2.653759674,320.7857411,791.904,,OK,
5451,2.564306813,322.008255,791.904,,OK,
5453,2.424976512,321.673233,791.904,,OK,
5455,2.363334924,320.2345219,802.752,,OK,
5457,2.250186873,319.6815558,802.752,,OK,
5459,2.174437749,320.7197567,813.6,,OK,
5461,2.053545578,320.4795937,824.448,,OK,
5463,1.934738972,320.6322336,835.296,,OK,
5465,1.914931092,322.2500464,846.144,,OK,
5467,1.852391211,321.3357534,835.296,,OK,
5469,2.540997844,308.4656561,813.6,,OK,
5471,3.21109511,321.7282102,802.752,,OK,
5473,3.049917284,321.0959603,791.904,,OK,
5475,2.889345509,320.6151914,770.208,,OK,
5479,2.82214911,318.8009883,737.664,,OK,
5481,2.805268151,321.3530421,715.968,,OK,
5483,2.673077885,322.043266,683.424,,OK,
5485,2.729953906,318.4601718,640.032,,OK,
5487,2.654074447,319.9760543,640.032,,OK,
5489,2.504384009,319.7170269,640.032,,OK,
5491,2.498491481,322.1271304,640.032,,OK,
5493,2.347588541,322.2111749,640.032,,OK,
5495,2.22938241,321.7548844,640.032,,OK,
5497,2.113630224,321.377537,640.032,,OK,
5499,1.983443426,321.3468956,640.032,,OK,
5501,1.862640114,321.2963051,640.032,,OK,
5503,1.882483267,319.1161746,629.184,,OK,
5505,1.802029785,319.7114021,640.032,,OK,
5507,1.771045521,321.0176837,629.184,,OK,
5509,1.68440471,321.4024762,629.184,,OK,
5511,1.616457263,321.9997218,629.184,,OK,
5513,1.846481899,316.7028703,629.184,,OK,
5515,1.835552253,315.0312628,629.184,,OK,
5517,1.805433709,316.3849183,640.032,,OK,
5519,1.9776622,320.9460079,640.032,,OK,
5521,1.885798125,321.4538449,618.336,,OK,
5523,1.811949499,320.7496248,585.792,,OK,
5525,1.735629086,321.3404477,564.096,,OK,
5527,1.651310192,320.9539209,520.704,,OK,
5529,1.602119645,320.0896594,509.856,,OK,
5531,1.538847688,319.4998911,509.856,,OK,
5533,1.53006643,320.8982387,499.008,,OK,
5535,1.471029194,321.4837093,499.008,,OK,
5537,1.674518335,316.7568539,499.008,,OK,
5539,1.904969668,322.1185936,499.008,,OK,
5541,2.033829592,318.1518651,488.16,,OK,
5543,2.135589652,321.8138557,488.16,,OK,
5545,2.154364195,319.3778733,488.16,,OK,
5547,2.092465655,320.5418609,477.312,,OK,
5549,2.022020135,319.5765236,477.312,,OK,
5551,1.998064848,321.2152591,477.312,,OK,
5553,1.899252837,321.6323318,466.464,,OK,
5555,1.792116069,321.8173963,466.464,,OK,
5557,1.712881398,321.293035,477.312,,OK,
5559,1.628951533,321.6630386,488.16,,OK,
5561,1.548390146,321.3230692,499.008,,OK,
5563,1.473807998,321.678145,499.008,,OK,
5565,1.449414678,320.5946301,499.008,,OK,
5567,1.366664067,320.4692252,499.008,,OK,
5569,1.359645069,321.7235853,499.008,,OK,
5573,1.337223391,320.7226871,509.856,,OK,
5575,1.530042707,316.3003547,509.856,,OK,
5577,1.773711385,321.7290962,520.704,,OK,
5579,1.68880932,321.3138179,531.552,,OK,
5581,1.67448839,319.8541434,542.4,,OK,
5583,1.674765963,321.533073,542.4,,OK,
5585,1.739106048,318.8288657,553.248,,OK,
5587,1.793012143,321.4304692,564.096,,OK,
5589,1.707920043,321.8620078,574.944,,OK,
5591,1.621326263,322.1844273,574.944,,OK,
5593,1.93132833,315.603068,585.792,,OK,
5595,2.197110906,321.7869176,596.64,,OK,
5597,2.11784919,320.8579941,607.488,,OK,
5599,2.0434014,321.7846787,618.336,,OK,
5601,1.967800271,320.9508953,618.336,,OK,
5603,1.908365414,321.9677379,618.336,,OK,
5605,1.834799728,321.2364234,607.488,,OK,
5607,1.758690856,321.8534812,596.64,,OK,
5609,1.685703358,321.2625903,564.096,,OK,
5611,1.596836892,320.9987504,531.552,,OK,
5613,1.504338343,321.1156106,499.008,,OK,
5615,1.475623203,322.1605067,499.008,,OK,
5617,1.453216066,321.0433977,509.856,,OK,
5619,2.366674131,304.9748526,520.704,,OK,
5621,2.891344248,315.7362486,531.552,,OK,
5623,3.12759592,322.4076196,542.4,,OK,
5625,2.934195862,322.4408146,542.4,,OK,
5627,2.810336815,321.4883634,553.248,,OK,
5629,2.734165952,319.8967604,564.096,,OK,
5631,2.65583633,321.3776524,574.944,,OK,
5633,2.688837872,318.1937914,574.944,,OK,
5635,2.62457206,319.8543763,585.792,,OK,
5637,2.475530307,319.6144723,596.64,,OK,
5639,2.457789162,321.8061443,596.64,,OK,
5641,2.320078277,322.0605593,596.64,,OK,
5643,2.194187954,321.7547262,596.64,,OK,
5645,2.113276846,320.855116,596.64,,OK,
5647,2.000232925,320.5505419,596.64,,OK,
5649,1.963765235,321.9672918,607.488,,OK,
5651,1.847450853,321.8645567,596.64,,OK,
5653,2.060572056,316.6071666,596.64,,OK,
5655,2.182420671,320.6173164,607.488,,OK,
5657,2.081338365,321.1824202,607.488,,OK,
5659,1.986737349,320.6146981,607.488,,OK,
5661,1.90276232,321.257835,607.488,,OK,
5663,1.817253495,320.7232139,607.488,,OK,
5665,1.745579644,321.3936858,607.488,,OK,
5667,1.829440174,318.3063377,607.488,,OK,
5669,1.773043607,317.3792426,607.488,,OK,
5671,1.891826937,321.0528194,618.336,,OK,
5673,1.77736558,320.9923742,618.336,,OK,
5675,1.942496676,316.5729111,618.336,,OK,
5677,2.180776252,322.327881,629.184,,OK,
5679,2.171980743,320.2878329,629.184,,OK,
5681,2.101988252,321.3399338,640.032,,OK,
5683,1.986258118,321.0896277,650.88,,OK,
5685,1.908833791,321.8370966,650.88,,OK,
5687,1.802749638,321.6256092,661.728,,OK,
5689,2.940471848,301.6193042,661.728,,OK,
5691,4.037399225,322.1106141,661.728,,OK,
5695,4.391581031,312.406306,661.728,,OK,
5697,4.723879154,322.114657,661.728,,OK,
5699,4.476514248,321.3486163,640.032,,OK,
5701,4.207432309,321.5198196,640.032,,OK,
5703,3.989424964,320.8005048,640.032,,OK,
5705,3.790049855,321.599928,650.88,,OK,
5707,3.553840503,321.6106282,650.88,,OK,
5709,3.40072727,320.5065994,650.88,,OK,
5711,3.266358892,321.7574327,650.88,,OK,
5713,3.119987822,320.8330109,650.88,,OK,
5715,3.010123972,322.1951771,661.728,,OK,
5717,2.84043346,321.9001013,672.576,,OK,
5719,2.709434105,321.1556576,661.728,,OK,
5721,2.664808585,319.1602318,661.728,,OK,
5723,2.650239499,321.591935,672.576,,OK,
5725,2.512397482,322.0367022,672.576,,OK,
5727,2.397984876,321.3549064,672.576,,OK,
5729,2.286935869,320.7337057,672.576,,OK,
5731,2.161285801,320.4571709,672.576,,OK,
5733,2.11647705,319.0128251,683.424,,OK,
5735,2.088197686,320.6768323,694.272,,OK,
5737,2.051881969,322.1839786,705.12,,OK,
5739,2.09957152,319.3690638,705.12,,OK,
5741,2.13644664,322.0586372,715.968,,OK,
5743,2.043345301,321.411812,715.968,,OK,
5745,1.920427678,321.3351487,715.968,,OK,
5747,1.81050256,321.4967744,715.968,,OK,
5749,1.727295879,321.9759701,705.12,,OK,
5751,1.638804734,321.6645326,683.424,,OK,
5753,1.539292493,321.7111414,661.728,,OK,
5755,1.595573275,319.2713564,640.032,,OK,
5757,1.672296126,322.0944953,618.336,,OK,
5759,1.589294062,321.7502322,585.792,,OK,
5761,1.499943114,321.9099111,585.792,,OK,
5763,1.460719558,321.0375449,574.944,,OK,
5765,1.460385232,319.5821746,574.944,,OK,
5767,1.502667634,321.7190782,574.944,,OK,
5769,1.443209678,321.1677379,574.944,,OK,
5771,1.394629371,321.8336627,574.944,,OK,
5773,1.308466057,321.8176463,574.944,,OK,
5775,1.256865511,321.334789,574.944,,OK,
5777,1.184863965,321.4396298,574.944,,OK,
5779,1.150638947,322.0768934,574.944,,OK,
5781,1.138384033,321.1223331,574.944,,OK,
5783,1.096878448,321.5966278,574.944,,OK,
5785,1.077478809,320.8101436,574.944,,OK,
5787,1.076773175,321.8763322,574.944,,OK,
5789,1.136324685,319.8467349,564.096,,OK,
5791,1.216786691,322.2704517,574.944,,OK,
5793,1.212239606,321.1264183,574.944,,OK,
5795,1.191999797,322.014821,585.792,,OK,
5797,1.152912949,321.4482108,585.792,,OK,
5799,1.100591556,321.7639814,596.64,,OK,
5801,1.068985028,322.3588686,607.488,,OK,
5803,1.144335853,320.0842703,607.488,,OK,
5805,1.080628223,320.2092841,607.488,,OK,
5809,1.084913945,321.3584839,607.488,,OK,
5811,1.082261622,322.4009607,607.488,,OK,
5813,1.028349035,322.1813004,574.944,,OK,
5815,1.111094491,319.8290241,574.944,,OK,
5817,1.170821696,321.8957539,574.944,,OK,
5819,1.167083049,320.7847506,574.944,,OK,
5821,1.119951629,320.3717702,564.096,,OK,
5823,1.108363631,321.3063139,564.096,,OK,
5825,1.069805481,320.8148807,564.096,,OK,
5827,1.068011805,321.8559873,574.944,,OK,
5829,1.011819275,321.687056,564.096,,OK,
5831,0.952998182,321.7577378,564.096,,OK,
5833,0.936062629,321.0757084,564.096,,OK,
5835,0.915384673,320.4704931,564.096,,OK,
5837,0.915779867,321.3922009,564.096,,OK,
5839,0.890057834,320.8879736,564.096,,OK,
5841,0.84806274,320.6698372,564.096,,OK,
5843,0.89835686,322.3226059,564.096,,OK,
5845,1.064109383,318.7722087,564.096,,OK,
5847,1.186222838,321.7901333,564.096,,OK,
5849,4.035376244,275.017456,564.096,,OK,
5851,4.30447084,283.3583458,574.944,,OK,
5853,4.537060892,291.3842574,585.792,,OK,
5855,6.144906211,321.6468434,596.64,,OK,
5857,5.788119017,321.2105323,596.64,,OK,
5859,5.449213641,320.8448993,596.64,,OK,
5861,6.722171108,295.0283662,596.64,,OK,
5863,7.935992532,321.1716801,596.64,,OK,
5865,7.569213464,319.1041527,607.488,,OK,
5867,7.225859595,321.1797042,618.336,,OK,
5869,6.803340016,320.7141579,618.336,,OK,
5871,6.382429105,320.6453924,629.184,,OK,
5873,6.060583876,319.412487,640.032,,OK,
5875,5.816764669,321.5719636,650.88,,OK,
5877,5.48750978,321.0232771,650.88,,OK,
5879,5.155113696,320.8541047,661.728,,OK,
5881,4.848744132,321.1073053,672.576,,OK,
5883,4.722106089,318.2847699,683.424,,OK,
5885,4.620539181,321.3818054,694.272,,OK,
5887,4.367003329,321.945771,694.272,,OK,
5889,4.134156274,321.3043206,705.12,,OK,
5891,3.933231979,322.2236881,715.968,,OK,
5893,3.759009813,321.0780108,726.816,,OK,
5895,3.56481204,320.4261653,726.816,,OK,
5897,3.368300573,320.8467939,737.664,,OK,
5899,3.189812134,321.3592794,737.664,,OK,
5901,3.009401341,321.05604,737.664,,OK,
5903,2.84055809,320.7481307,737.664,,OK,
5905,2.69340355,321.2342161,726.816,,OK,
5907,2.618890696,319.7330182,715.968,,OK,
5911,3.918839021,296.3149543,672.576,,OK,
5913,5.083729283,318.8720376,672.576,,OK,
5915,4.94591746,321.7507777,661.728,,OK,
5917,4.76778023,319.6550559,640.032,,OK,
5919,4.497707723,320.101676,629.184,,OK,
5921,4.251335004,320.6574202,629.184,,OK,
5923,4.078027323,322.1358323,629.184,,OK,
5925,3.961996789,319.9142936,640.032,,OK,
5927,3.81131067,318.3632747,640.032,,OK,
5931,3.790161677,314.8903479,640.032,,OK,
5933,3.957009579,321.350076,650.88,,OK,
5935,3.792286591,320.0286342,650.88,,OK,
5937,3.776935478,316.4819654,650.88,,OK,
5939,3.849950268,321.4271376,640.032,,OK,
5941,3.618373654,321.571862,629.184,,OK,
5943,3.427101773,322.1298856,629.184,,OK,
5945,3.223421315,321.9616711,629.184,,OK,
5947,3.048740885,321.5331367,618.336,,OK,
5949,2.866198872,321.6612053,618.336,,OK,
5951,2.750975595,320.6385789,618.336,,OK,
5953,2.635285467,321.5385124,607.488,,OK,
5955,2.477660216,321.425231,607.488,,OK,
5957,2.487665543,318.7874856,596.64,,OK,
5959,2.355150967,318.4200532,596.64,,OK,
5961,2.466596434,314.2817748,596.64,,OK,
5963,2.773342942,321.6563153,607.488,,OK,
5965,2.736744223,319.4685519,618.336,,OK,
5967,3.510871987,304.3457634,607.488,,OK,
5969,3.887749773,313.88668,607.488,,OK,
5971,4.054056183,307.3380277,607.488,,OK,
5973,4.268019171,314.8154917,618.336,,OK,
5975,4.445798633,321.9279822,618.336,,OK,
5977,4.546001566,315.8789367,629.184,,OK,
5979,4.41643244,318.3518322,629.184,,OK,
5981,4.280383815,320.5914867,640.032,,OK,
5983,4.065237167,321.4295241,650.88,,OK,
5985,3.842467691,321.9304497,650.88,,OK,
5987,3.765216933,319.3239941,650.88,,OK,
5989,4.870299597,297.8774546,607.488,,OK,
5991,5.483355143,312.5566429,618.336,,OK,
5993,5.696819127,321.4554218,629.184,,OK,
5995,5.357480806,321.7228278,629.184,,OK,
5997,5.043639451,321.3868087,618.336,,OK,
5999,4.749807735,321.0444767,618.336,,OK,
6001,4.487875369,321.6033666,618.336,,OK,
6003,4.236970589,322.0767654,618.336,,OK,
6005,3.997044303,322.4749154,618.336,,OK,
6007,3.825542228,321.2219043,618.336,,OK,
6009,3.618173214,321.7295423,618.336,,OK,
6011,3.416283256,322.1174762,618.336,,OK,
6013,3.241742372,321.4938471,607.488,,OK,
6015,3.040827099,321.5209451,607.488,,OK,
6017,2.891261273,322.168719,607.488,,OK,
6019,2.813568576,320.5205409,607.488,,OK,
6021,2.713431727,321.7319199,607.488,,OK,
6023,2.576336751,321.2120078,618.336,,OK,
6025,2.415727767,321.2054148,629.184,,OK,
6027,2.266452573,321.2327394,629.184,,OK,
6029,2.13343435,321.0945784,640.032,,OK,
6031,2.018931015,321.3959594,650.88,,OK,
6033,1.893425195,321.3851216,640.032,,OK,
6035,1.95463912,318.5122736,650.88,,OK,
6037,4.59905405,274.2469956,629.184,,OK,
6039,5.111906304,287.0516857,640.032,,OK,
6041,5.48856966,298.1902057,650.88,,OK,
6043,6.056395056,312.7639817,661.728,,OK,
6045,6.201802622,321.1468978,672.576,,OK,
6047,5.829126583,321.3858838,672.576,,OK,
6049,5.487906797,321.7554938,683.424,,OK,
6051,5.14824624,321.7021559,683.424,,OK,
6053,4.843002947,321.4378023,683.424,,OK,
6055,5.190674742,311.0320507,683.424,,OK,
6059,5.494649099,321.0863151,694.272,,OK,
6061,5.155408308,321.1531116,705.12,,OK,
6063,4.838043997,321.2306909,705.12,,OK,
6065,4.5890654,322.0850773,705.12,,OK,
6067,4.330609104,321.6313127,715.968,,OK,
6069,4.060270757,321.6261171,715.968,,OK,
6071,3.817169356,321.7967654,726.816,,OK,
6073,3.634886306,320.8961249,726.816,,OK,
6075,3.444041807,321.4774992,726.816,,OK,
6077,3.254522222,321.8892277,737.664,,OK,
6079,3.0573355,321.789693,737.664,,OK,
6081,2.873445566,321.6745964,737.664,,OK,
6083,2.722772239,322.1372688,737.664,,OK,
6085,2.577424502,321.7400603,737.664,,OK,
6087,2.821977505,315.2497878,726.816,,OK,
6089,2.876783064,311.5509213,726.816,,OK,
6091,2.967212157,315.8745699,737.664,,OK,
6093,3.166306994,322.0272994,737.664,,OK,
6095,3.01003803,321.3612959,737.664,,OK,
6097,2.824337243,321.3224704,737.664,,OK,
6099,2.668919388,321.660122,748.512,,OK,
6101,2.526004086,321.2778474,737.664,,OK,
6103,2.379061295,321.102928,748.512,,OK,
6105,2.283010124,321.9451706,748.512,,OK,
6107,2.162628207,321.5882711,759.36,,OK,
6109,2.125272479,320.0233346,748.512,,OK,
6111,2.207394851,316.5841041,759.36,,OK,
6113,2.395109708,321.7949367,759.36,,OK,
6115,2.255942636,321.6265001,759.36,,OK,
6117,2.207319811,320.1485227,759.36,,OK,
6119,2.117852538,320.9243661,770.208,,OK,
6121,1.988411144,320.9711563,770.208,,OK,
6123,1.892148524,321.4193656,770.208,,OK,
6125,1.824876005,322.2351538,770.208,,OK,
6127,2.216578428,314.143039,759.36,,OK,
6129,2.435542165,319.8630372,759.36,,OK,
6131,2.357814919,321.0549434,770.208,,OK,
6133,2.240313625,321.5327377,770.208,,OK,
6135,2.153084572,320.6880889,748.512,,OK,
6137,2.447959509,313.8170053,737.664,,OK,
6139,2.793491033,321.7934692,748.512,,OK,
6141,2.619290662,321.7871841,748.512,,OK,
6143,2.537792128,320.47187,748.512,,OK,
6145,2.480852676,322.0986309,748.512,,OK,
6147,2.357243647,321.5955227,748.512,,OK,
6149,2.2302801,321.9213496,759.36,,OK,
6151,2.100564524,322.0761804,759.36,,OK,
6153,1.969565672,322.0807633,759.36,,OK,
6155,1.914843199,320.9867572,759.36,,OK,
6157,1.842679242,321.7469771,759.36,,OK,
6159,1.728696658,321.765935,759.36,,OK,
6161,1.670257061,320.9722719,759.36,,OK,
6163,1.726327259,318.4048917,759.36,,OK,
6165,1.761986861,320.7017726,770.208,,OK,
6167,1.728826987,321.9332014,770.208,,OK,
6169,1.707774495,320.5412143,770.208,,OK,
6171,1.676382832,321.7467222,770.208,,OK,
6173,1.582246148,321.9169181,781.056,,OK,
6175,1.512772708,321.446247,781.056,,OK,
6177,1.424047921,321.3530709,781.056,,OK,
6179,1.364738933,321.828175,781.056,,OK,
6181,1.310634194,321.3291119,781.056,,OK,
6183,1.399452446,318.5973857,791.904,,OK,
6185,1.465134849,321.0477566,802.752,,OK,
6187,1.440165365,319.9821334,770.208,,OK,
6189,1.460889085,321.7538783,759.36,,OK,
6191,1.814070649,314.6420842,759.36,,OK,
6193,1.854015345,317.09527,748.512,,OK,
6195,2.014197754,321.5122039,759.36,,OK,
6199,1.980317172,320.0400954,748.512,,OK,
6201,1.889638043,320.5695466,748.512,,OK,
6203,1.796475047,320.9685767,759.36,,OK,
6205,1.685587246,320.9908469,759.36,,OK,
6207,1.61018755,321.470039,770.208,,OK,
6209,1.51969496,321.6323451,770.208,,OK,
6211,1.449740393,321.2319232,770.208,,OK,
6213,1.549192799,318.1909443,781.056,,OK,
6215,1.650178006,321.3559004,781.056,,OK,
6217,1.550518395,321.4115247,791.904,,OK,
6219,1.470892925,321.1350138,791.904,,OK,
6221,1.514300486,318.9695999,802.752,,OK,
6223,1.536613337,320.840906,802.752,,OK,
6225,1.449663434,320.6954911,813.6,,OK,
6227,1.824270463,313.2521152,802.752,,OK,
6229,2.121013691,319.8242773,813.6,,OK,
6231,2.061660036,320.9956326,824.448,,OK,
6233,2.040579277,319.2712647,824.448,,OK,
6235,1.983996128,318.1360158,835.296,,OK,
6237,2.099324939,321.9652729,835.296,,OK,
6239,2.243203186,317.563896,835.296,,OK,
6241,2.352007057,321.5479611,846.144,,OK,
6243,5.247868734,272.8621672,802.752,,OK,
6245,5.187835764,277.1495084,813.6,,OK,
6247,5.300234223,284.1357196,824.448,,OK,
6249,5.404414279,291.1028347,835.296,,OK,
6251,5.810268893,303.0009228,846.144,,OK,
6253,6.599628615,321.4409472,856.992,,OK,
6255,6.263635487,320.2172087,846.144,,OK,
6257,5.897654296,320.6251451,835.296,,OK,
6259,5.641184993,322.4192906,835.296,,OK,
6261,6.053053341,310.188212,813.6,,OK,
6263,6.430754417,298.0919414,802.752,,OK,
6265,7.059835668,314.5879959,802.752,,OK,
6267,6.805781974,311.5930193,802.752,,OK,
6269,7.031497066,322.0102428,813.6,,OK,
6271,6.858135721,317.7525272,813.6,,OK,
6273,6.634752336,321.0365288,813.6,,OK,
6275,6.284184614,322.0621976,813.6,,OK,
6277,5.894626193,322.1134474,824.448,,OK,
6279,5.58993982,321.0938032,824.448,,OK,
6281,5.26280938,321.449656,835.296,,OK,
6283,5.700738551,309.1799799,824.448,,OK,
6285,5.736730627,315.4565917,835.296,,OK,
6287,5.705993415,310.2116564,835.296,,OK,
6289,6.027660312,321.0643202,846.144,,OK,
6291,5.833481612,318.1435191,846.144,,OK,
6293,5.65197131,321.0728359,846.144,,OK,
6295,5.358519214,322.0295737,846.144,,OK,
6297,6.472392708,298.8490786,813.6,,OK,
6299,6.286685997,302.3501639,813.6,,OK,
6301,6.342794351,309.5345836,824.448,,OK,
6303,6.067537802,311.4732731,824.448,,OK,
6305,5.985478849,316.2278677,824.448,,OK,
6307,5.72937033,318.1156102,835.296,,OK,
6309,5.608159469,321.9056068,835.296,,OK,
6311,5.286358544,322.3649514,835.296,,OK,
6313,8.229848476,269.982754,781.056,,OK,
6315,7.836548168,271.9197976,781.056,,OK,
